stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate,Latitude,Longitude,x,y,Elevation,Slope,Aspect,Curvature,Northness,Eastness
12C15:MT:SNOW,12C15,MT,SNOW,Dix Hill,MT,Powell,170102010604.0,6400.0,46.69927,-112.55222,,,DIXM8,1961-03-01 00:00:00.0,2100-01-01,46.696,-112.544,346.0,64.0,1826.2627,0.25308228,195.46344,-2068.2288,-0.76696706,0.26056194
16F12:ID:SNOW,16F12,ID,SNOW,Dobson Creek,ID,Owyhee,170501030601.0,7093.0,43.07924,-116.82847,,,,1970-01-01 00:00:00.0,2100-01-01,43.096,-116.828,227.0,164.0,2128.7686,0.5403671,65.20744,-6472.8975,0.39706182,-0.73712534
21A11:WA:SNOW,21A11,WA,SNOW,Dock Butte AM,OR,Skagit,171100051007.0,3800.0,48.63333,-121.8,,,DBSW1,1959-02-01 00:00:00.0,2100-01-01,48.64,-121.796,89.0,10.0,567.175,0.0957489,129.87367,-739.4082,-0.5700911,-0.65458196
UT0008:UT:USGS,UT0008,UT,USGS,Docs Diversion,UT,Duchesne,140600030304.0,8200.0,40.55078,-110.7089,,,,1900-01-01 00:00:00.0,2100-01-01,40.54,-110.708,397.0,235.0,3118.0142,0.41490173,47.093,-3359.8008,0.5977306,-0.6321805
16E15:ID:SNOW,16E15,ID,SNOW,Dodson Pass,ID,Gem,170501220302.0,4318.0,44.33682,-116.33753,,,,1996-01-01 00:00:00.0,2100-01-01,44.32,-116.324,241.0,130.0,1124.1788,0.3899002,119.1065,3138.4077,-0.45273653,-0.7181029
DSM:CA:SNOW,DSM,CA,SNOW,Dodsons Meadow,UN,Fresno,180300100602.0,8050.0,37.092,-118.958,,,,1956-02-01 00:00:00.0,2100-01-01,37.084,-118.952,168.0,331.0,2306.3796,0.38837433,241.23825,3552.2039,-0.44846913,0.7197514
2191:CA:SCAN,2191,CA,SCAN,Doe Ridge,GC,Mono,180901020207.0,7340.0,37.63423,-118.82643,-8.0,70963.0,DOEC1,2012-06-10 00:00:00.0,2100-01-01,37.624,-118.844,171.0,316.0,2357.0789,0.11096954,25.741186,5070.6636,0.7332376,-0.40972704
21G06:OR:SNOW,21G06,OR,SNOW,Dog Hollow AM,OR,Klamath,180102040402.0,4920.0,42.1284,-121.12085,,,DLZO3,1958-02-01 00:00:00.0,2100-01-01,42.124,-121.112,108.0,191.0,1485.7712,2.6364975,191.03752,-417.47357,-0.77606314,0.18916264
450:ID:SNTL,450,ID,SNTL,Dollarhide Summit,ID,Blaine,170402190201.0,8420.0,43.6025,-114.67417,-8.0,,DHDI1,1979-10-01 00:00:00.0,2100-01-01,43.6,-114.668,287.0,150.0,2411.356,0.23088074,145.62592,-4075.7083,-0.69001955,-0.51397854
09180000:UT:USGS,09180000,UT,USGS,"Dolores - Cisco, Nr",UT,Grand,140300040605.0,4165.0,38.78333,-109.18333,,,,1950-12-01 00:00:00.0,2100-01-01,38.776,-109.196,439.0,284.0,1686.5127,0.3256302,30.685108,4148.326,0.71026236,-0.47186902
09166500:CO:USGS,09166500,CO,USGS,Dolores R at Dolores,CO,Montezuma,140300020306.0,6940.0,37.47249,-108.49759,,,,1895-10-01 00:00:00.0,2100-01-01,37.48,-108.512,458.0,320.0,2184.231,0.48381805,212.65099,-742.4244,-0.6998153,0.49476168
09169000:CO:USGS,09169000,CO,USGS,Dolores R bl Mcphee Reservoir,CO,Montezuma,140300020601.0,6666.0,37.57694,-108.57194,,,,1928-01-01 00:00:00.0,2100-01-01,37.588,-108.584,456.0,317.0,2183.968,0.5094528,166.6722,290.05307,-0.7717488,-0.22656408
CO0043:CO:USGS,CO0043,CO,USGS,Dolores Tunnel,CO,Montezuma,140802020103.0,6820.0,37.4508,-108.5497,,,,1993-10-01 00:00:00.0,2100-01-01,37.444,-108.548,457.0,321.0,2023.3997,0.47776031,200.03441,1573.4033,-0.75420785,0.33005327
451:WY:SNTL,451,WY,SNTL,Dome Lake,MT,Sheridan,100901010102.0,8880.0,44.57462,-107.29537,-8.0,,DMLW4,1978-10-01 00:00:00.0,2100-01-01,44.572,-107.288,492.0,123.0,2899.8457,0.28212738,69.58718,-1056.5787,0.33558917,-0.75299376
21B14:WA:SNOW,21B14,WA,SNOW,Dommerie Flats,OR,Kittitas,170300010106.0,2200.0,47.22088,-121.0522,,,KCSW1,1939-03-01 00:00:00.0,2100-01-01,47.236,-121.04,110.0,49.0,650.1247,0.5287247,174.61592,8445.455,-0.7831873,-0.093557745
09347000:CO:USGS,09347000,CO,USGS,Don La Font Ditches Combined,CO,Mineral,130100010501.0,11360.0,37.5725,-106.99921,,,,1990-10-01 00:00:00.0,2100-01-01,37.588,-107.0,500.0,317.0,3770.8774,0.6303482,182.01619,-7720.305,-0.78508854,0.035167277
11287500:CA:USGS,11287500,CA,USGS,"Don Pedro Reservoir Near La Grange, CA",OR,Tuolumne,180400091206.0,475.0,37.7,-120.4,,,,2004-01-01 00:00:00.0,2100-01-01,37.696,-120.392,128.0,314.0,308.47147,1.9056015,206.75409,228.26886,-0.72890466,0.4229886
1128750N:CA:USGS,1128750N,CA,USGS,"Don Pedro Reservoir Near La Grange, Ca (",UN,Tuolumne,180400091206.0,475.0,37.7,-120.4,,,,2004-01-01 00:00:00.0,2100-01-01,37.696,-120.392,128.0,314.0,308.47147,1.9056015,206.75409,228.26886,-0.72890466,0.4229886
452:UT:SNTL,452,UT,SNTL,Donkey Reservoir,UT,Wayne,140700030305.0,9799.0,38.2084,-111.47412,-8.0,,DRSU1,1985-10-01 00:00:00.0,2100-01-01,38.2,-111.464,376.0,300.0,3138.9053,0.14923859,41.721252,-9102.239,0.64118755,-0.58719957
10338400:CA:BOR,10338400,CA,BOR,Donner Lake,UT,Nevada,160501020201.0,5945.0,39.3232,-120.25,,,,1985-10-01 00:00:00.0,2100-01-01,39.316,-120.248,132.0,269.0,2085.7864,0.47799683,352.4118,810.26917,0.7810003,0.13129273
10338500:CA:USGS,10338500,CA,USGS,Donner Lk Inflow,UT,Nevada,160501020201.0,5294.0,39.32361,-120.23333,,,,1929-01-01 00:00:00.0,2100-01-01,39.316,-120.248,132.0,269.0,2085.7864,0.47799683,352.4118,810.26917,0.7810003,0.13129273
20K10:CA:SNOW,20K10,CA,SNOW,Donner Summit,UT,Placer,180201250602.0,6900.0,39.31,-120.338,,,DNSC1,1910-04-01 00:00:00.0,2100-01-01,39.316,-120.356,129.0,269.0,2257.183,1.2352524,197.16295,-1942.2583,-0.7626298,0.28694615
10396000:OR:USGS,10396000,OR,USGS,Donner Und Blitzen R nr Frenchglen,OR,Harney,171200030108.0,4254.0,42.79083,-118.8675,,,,1909-01-01 00:00:00.0,2100-01-01,42.808,-118.88,170.0,172.0,1362.0071,0.32526398,15.770404,2837.0237,0.7662188,-0.26537314
17E04:OR:SNOW,17E04,OR,SNOW,Dooley Mountain,OR,Baker,170502030202.0,5440.0,44.56953,-117.8425,,,DUZO3,1939-01-01 00:00:00.0,2100-01-01,44.572,-117.836,199.0,123.0,1528.8431,0.3204651,182.33632,-3410.6384,-0.7849824,0.04074256
14155000:OR:BOR,14155000,OR,BOR,Dorena,OR,Lane,170900020205.0,835.0,43.78708,-122.95454,,,,1957-10-01 00:00:00.0,2100-01-01,43.78,-122.948,57.0,145.0,316.72125,0.98342896,357.67123,3274.0535,0.78498507,0.040610902
2374:OR:COOP,2374,OR,COOP,Dorena Dam,OR,Lane,170900020205.0,820.0,43.78333,-122.96666,,,,1948-01-01 00:00:00.0,2100-01-01,43.78,-122.984,56.0,145.0,334.68573,2.2147827,243.57175,3503.042,-0.41875225,0.73031914
14155500:OR:USGS,14155500,OR,USGS,Dorena Lake Inflow,OR,Lane,170900020205.0,685.0,43.7929,-122.99147,,,,1939-01-01 00:00:00.0,2100-01-01,43.78,-122.984,56.0,145.0,334.68573,2.2147827,243.57175,3503.042,-0.41875225,0.73031914
453:NV:SNTL,453,NV,SNTL,Dorsey Basin,UT,Elko,160401010604.0,7903.0,40.89343,-115.21104,-8.0,,DRBN2,1978-10-01 00:00:00.0,2100-01-01,40.9,-115.208,272.0,225.0,2460.015,0.1831665,219.90657,-5791.0806,-0.65435034,0.57040316
CO0042:CO:USGS,CO0042,CO,USGS,Dove Creek Canal,CO,Montezuma,140802020105.0,6920.0,37.512,-108.5901,,,,1995-03-23 00:00:00.0,2100-01-01,37.516,-108.584,456.0,319.0,2175.7148,0.6015091,231.13516,-370.7806,-0.5603847,0.6615729
454:NV:SNTL,454,NV,SNTL,Draw Creek,UT,Elko,160401010403.0,7332.0,41.661,-115.3234,-8.0,,DRCN2,1983-10-01 00:00:00.0,2100-01-01,41.656,-115.316,269.0,204.0,1958.8613,0.2573471,166.90883,-347.13608,-0.77223337,-0.2227428
11338500:OR:BOR,11338500,OR,BOR,Drews,OR,Lake,180200010104.0,4827.0,42.12137,-120.61707,,,,1921-09-01 00:00:00.0,2100-01-01,42.124,-120.608,122.0,191.0,1750.4038,0.28798676,54.36583,-2228.853,0.52753294,-0.68246925
2676:ID:COOP,2676,ID,COOP,Driggs,ID,Teton,170402040204.0,6120.0,43.73333,-111.11666,,,DRGI1,1904-09-01 00:00:00.0,2100-01-01,43.744,-111.104,386.0,146.0,1888.1459,1.6931915,272.56952,5003.0225,0.044801246,0.7848952
11G14:ID:SNOW,11G14,ID,SNOW,Dry Basin,ID,Franklin,160102020402.0,7880.0,42.26476,-111.60044,,,DYBI1,1961-02-01 00:00:00.0,2100-01-01,42.268,-111.608,372.0,187.0,2458.4375,0.4850998,272.2422,-8699.815,0.039103586,0.7850152
455:UT:SNTL,455,UT,SNTL,Dry Bread Pond,UT,Cache,160102030101.0,8302.0,41.41289,-111.5377,-8.0,,DBPU1,1978-10-01 00:00:00.0,2100-01-01,41.404,-111.536,374.0,211.0,2360.0225,0.30319977,220.80627,-4063.1567,-0.6479175,0.57883406
1243:NV:SNTL,1243,NV,SNTL,Dry Creek,UT,Elko,160401010601.0,6555.0,40.8638,-115.22014,-8.0,,DRKN2,2013-10-01 00:00:00.0,2100-01-01,40.864,-115.208,272.0,226.0,1956.7517,0.22454834,196.61021,2241.039,-0.7640927,0.27843362
15J03:NV:SNOW,15J03,NV,SNOW,Dry Creek,UT,Elko,160401010601.0,6500.0,40.86208,-115.22078,,,DRKN2,1933-01-01 00:00:00.0,2100-01-01,40.864,-115.208,272.0,226.0,1956.7517,0.22454834,196.61021,2241.039,-0.7640927,0.27843362
13F20:ID:SNOW,13F20,ID,SNOW,Dry Fork,ID,Butte,170402180605.0,7220.0,43.58327,-113.67818,,,DYFI1,1961-02-01 00:00:00.0,2100-01-01,43.6,-113.696,314.0,150.0,2263.1782,0.67974854,289.40018,-5760.8354,0.32069793,0.7561878
906:UT:SNTL,906,UT,SNTL,Dry Fork,UT,Salt Lake,160202040106.0,7093.0,40.56533,-112.17343,-8.0,,DRFU1,1994-10-01 00:00:00.0,2100-01-01,40.576,-112.184,356.0,234.0,2336.27,0.24681854,179.65288,-6536.84,-0.78538895,-0.0060582194
457:CO:SNTL,457,CO,SNTL,Dry Lake,CO,Routt,140500010409.0,8271.0,40.5337,-106.7814,-8.0,,DRLC2,1979-10-01 00:00:00.0,2100-01-01,40.54,-106.784,506.0,235.0,2647.1958,0.15184784,241.65427,1169.1959,-0.44327766,0.72171044
2715:WY:COOP,2715,WY,COOP,Dubois,MT,Fremont,100800010105.0,6960.0,43.56666,-109.63333,,,,1905-05-01 00:00:00.0,2100-01-01,43.564,-109.628,427.0,151.0,2188.5552,2.0037308,223.03612,8330.006,-0.63118,0.59885645
2707:ID:COOP,2707,ID,COOP,Dubois Experiment Stn,ID,Clark,170402140401.0,5450.0,44.25,-112.2,,,DBSI1,1922-02-01 00:00:00.0,2100-01-01,44.248,-112.184,356.0,132.0,1672.2727,1.3464661,195.29735,835.3934,-0.7673655,0.2579505
UT0005:UT:USGS,UT0005,UT,USGS,Duchesne Feeder Canal,UT,Duchesne,140600030406.0,5400.0,40.1779,-110.3019,,,,1942-01-01 00:00:00.0,2100-01-01,40.18,-110.312,408.0,245.0,1667.3346,1.2664871,53.847954,2158.5784,0.53298223,-0.6792698
09279150:UT:USGS,09279150,UT,USGS,Duchesne R ab Knight Diversion,UT,Duchesne,140600030402.0,5840.0,40.27051,-110.44266,,,,1969-10-01 00:00:00.0,2100-01-01,40.288,-110.456,404.0,242.0,1792.8617,0.5263519,170.34814,1406.9602,-0.77827024,-0.16611588
09295000:UT:USGS,09295000,UT,USGS,Duchesne R at Myton,UT,Duchesne,140600031502.0,5061.0,40.20024,-110.06376,,,,1904-07-01 00:00:00.0,2100-01-01,40.216,-110.06,415.0,244.0,1553.3602,3.3713608,143.04646,622.28534,-0.67420614,-0.5412773
09302000:UT:USGS,09302000,UT,USGS,Duchesne R nr Randlett,UT,Uintah,140600031505.0,4756.0,40.21028,-109.78139,,,,1904-07-01 00:00:00.0,2100-01-01,40.216,-109.772,423.0,244.0,1448.6947,2.083702,157.01175,773.0835,-0.7440723,-0.37232673
09277500:UT:USGS,09277500,UT,USGS,Duchesne R nr Tabiona,UT,Duchesne,140600030206.0,6190.0,40.30023,-110.60238,,,,1889-07-01 00:00:00.0,2100-01-01,40.288,-110.6,400.0,242.0,2276.466,0.7937393,53.672775,-1504.3661,0.5348095,-0.6781747
09272500:UT:USGS,09272500,UT,USGS,"Duchesne Tunnel Near Kamas, Utah",UT,Summit,160202030102.0,8099.0,40.5925,-111.00194,,,,1953-10-01 00:00:00.0,2100-01-01,40.576,-110.996,389.0,234.0,2906.8113,0.38195038,304.4526,-3119.265,0.51483554,0.6895586
2167:UT:SCAN,2167,UT,SCAN,Dugway,GC,Tooele,160203061009.0,4314.0,40.16591,-113.02007,-7.0,40645.0,DGYU1,2009-06-16 00:00:00.0,2100-01-01,40.18,-113.012,333.0,245.0,1319.47,10.335518,334.29318,501.78253,0.73338145,0.40927213
2608:NM:COOP,2608,NM,COOP,Dulce,UN,Rio Arriba,140801010505.0,6790.0,36.95,-107.0,,,DULN5,1906-01-01 00:00:00.0,2100-01-01,36.94,-107.0,500.0,335.0,2097.1768,0.48906708,23.851204,4022.2173,0.7408224,-0.38426182
2725:WY:COOP,2725,WY,COOP,Dull Center 1 SE,MT,Converse,101201030301.0,4420.0,43.41666,-104.95,,,DLCW4,1926-06-01 00:00:00.0,2100-01-01,43.42,-104.948,557.0,155.0,1357.2294,1.1099701,358.12122,-58.68459,0.7851293,0.032773532
19A16:WA:SNOW,19A16,WA,SNOW,Duncan Ridge,OR,Okanogan,170200071802.0,5370.0,48.8571,-119.79574,,,,1996-03-01 00:00:00.0,2100-01-01,48.856,-119.78,145.0,4.0,1156.341,0.16233063,33.37664,9.940247,0.69576365,-0.5029509
943:WA:SNTL,943,WA,SNTL,Dungeness,OR,Clallam,171100200301.0,4010.0,47.87224,-123.0788,-8.0,,DGSW1,1998-10-01 00:00:00.0,2100-01-01,47.884,-123.092,53.0,31.0,1554.2349,0.18919373,38.774548,-9040.103,0.66218764,-0.5595032
12048000:WA:USGS,12048000,WA,USGS,Dungeness R nr Sequim,OR,Clallam,171100200306.0,569.0,48.01426,-123.13268,,,,1923-01-01 00:00:00.0,2100-01-01,48.028,-123.128,52.0,27.0,599.4358,0.3453827,283.14825,1265.9845,0.22366546,0.77211726
10172952:UT:USGS,10172952,UT,USGS,Dunn Ck nr Park Valley,UT,Box Elder,160203081407.0,6250.0,41.85853,-113.32722,,,,1971-05-01 00:00:00.0,2100-01-01,41.872,-113.336,324.0,198.0,1963.2246,0.14098358,177.5471,-3764.0261,-0.7849398,-0.042771935
09F06:WY:SNOW,09F06,WY,SNOW,Dunoir,MT,Fremont,100800010212.0,8760.0,43.575,-109.80139,,,DNRW4,1941-02-01 00:00:00.0,2100-01-01,43.564,-109.808,422.0,151.0,2619.9834,0.17653656,8.565186,566.1803,0.77979046,-0.14784774
06095400:MT:USGS,06095400,MT,USGS,Dupuyer Ck nr Valier,MT,Pondera,100302010504.0,3920.0,48.23608,-112.3981,,,,1947-10-01 00:00:00.0,2100-01-01,48.244,-112.4,350.0,21.0,1224.5544,2.8847046,325.8802,-17.918158,0.69150317,0.5111925
458:MT:SNTL,458,MT,SNTL,Dupuyer Creek,MT,Teton,100302010501.0,5750.0,48.06341,-112.7573,-8.0,,DPYM8,1982-10-01 00:00:00.0,2100-01-01,48.064,-112.76,340.0,26.0,1809.0164,0.1858139,46.377964,-1769.9254,0.60391384,-0.6265912
DTL:CA:SNOW,DTL,CA,SNOW,Dutch Lake,UN,Fresno,180400060206.0,9100.0,37.258,-118.997,,,,1938-04-01 00:00:00.0,2100-01-01,37.264,-118.988,167.0,326.0,2734.0603,0.1280899,43.57593,1773.3038,0.6269551,-0.60351896
2845:ID:COOP,2845,ID,COOP,Dworshak Fish Hatchery,ID,Clearwater,170603060504.0,1000.0,46.5,-116.3,,,DWRI1,1966-12-01 00:00:00.0,2100-01-01,46.516,-116.288,242.0,69.0,427.9756,0.42353058,268.3696,4915.7285,-0.028444344,0.7851957
13340950:ID:BOR,13340950,ID,BOR,Dworshak Reservoir,ID,Clearwater,170603080804.0,1599.0,46.5152,-116.29493,,,,1971-10-01 00:00:00.0,2100-01-01,46.516,-116.288,242.0,69.0,427.9756,0.42353058,268.3696,4915.7285,-0.028444344,0.7851957
13340950:ID:USGS,13340950,ID,USGS,Dworshak Reservoir Inflow,ID,Clearwater,170603080804.0,1500.0,46.51528,-116.29611,,,,1926-10-01 00:00:00.0,2100-01-01,46.516,-116.288,242.0,69.0,427.9756,0.42353058,268.3696,4915.7285,-0.028444344,0.7851957
DYM:CA:SNOW,DYM,CA,SNOW,Dynamite Meadow,UN,Siskiyou,180102080201.0,5700.0,41.233,-122.817,,,,1955-05-01 00:00:00.0,2100-01-01,41.224,-122.804,61.0,216.0,1978.7583,0.43117523,104.05154,-13314.213,-0.23818566,-0.770211
06178500:MT:USGS,06178500,MT,USGS,E Poplar R at Intnl Boundary,MT,Lincoln,100600030000.0,2411.0,49.0,-105.41667,,,,1931-01-01 00:00:00.0,2100-01-01,49.0,-105.416,544.0,0.0,759.0569,2.1968994,207.28471,-3173.5808,-0.726559,0.42982766
10293000:CA:USGS,10293000,CA,USGS,E Walker R nr Bridgeport,UT,Mono,160503010301.0,6400.0,38.3277,-119.21488,,,,1921-10-01 00:00:00.0,2100-01-01,38.344,-119.204,161.0,296.0,2203.2024,0.23835754,269.1466,2431.52,-0.01489292,0.7853427
10C13:MT:SNOW,10C13,MT,SNOW,Eagle Creek,MT,Meagher,100402010208.0,7000.0,46.21965,-110.4306,,,EAGM8,1961-04-01 00:00:00.0,2100-01-01,46.228,-110.42,405.0,77.0,2224.526,0.31837463,218.57428,-1510.253,-0.66354483,0.5575404
2192:CA:SCAN,2192,CA,SCAN,Eagle Lake,GC,Lassen,180800030305.0,5134.0,40.6175,-120.72472,-8.0,70964.0,EALC1,2012-06-12 00:00:00.0,2100-01-01,40.612,-120.716,119.0,233.0,1563.4938,1.0469971,14.534779,972.3415,0.76913714,-0.24588919
EGM:CA:SNOW,EGM,CA,SNOW,Eagle Meadow,UN,Tuolumne,180400100204.0,7500.0,38.288,-119.832,,,,1931-03-01 00:00:00.0,2100-01-01,38.272,-119.816,144.0,298.0,2587.6902,0.7335205,343.37683,-3812.7646,0.76405895,0.278634
2700:NM:COOP,2700,NM,COOP,Eagle Nest,UN,Colfax,110800020102.0,8260.0,36.55,-105.26666,,,EGNN5,1929-04-01 00:00:00.0,2100-01-01,36.544,-105.272,548.0,346.0,2502.7756,0.3740158,269.10187,8565.945,-0.015673716,0.78533673
07205500:NM:BOR,07205500,NM,BOR,"Eagle Nest Lake nr Eagle Nest, NM",CO,Colfax,110800020105.0,8180.0,36.53166,-105.22976,,,,1960-10-01 00:00:00.0,2100-01-01,36.544,-105.236,549.0,346.0,2845.0117,0.9424896,249.33081,1075.5309,-0.3393201,0.75215715
09070000:CO:USGS,09070000,CO,USGS,Eagle R bl Gypsum,CO,Eagle,140100030606.0,6275.0,39.64943,-106.95366,,,,1946-10-01 00:00:00.0,2100-01-01,39.64,-106.964,501.0,260.0,1978.3264,0.36398315,69.3326,9717.749,0.33929378,-0.7521631
07202500:NM:USGS,07202500,NM,USGS,Eagle Tail Ditch,CO,Colfax,110800010505.0,6097.0,36.6486,-104.5586,,,,1945-01-01 00:00:00.0,2100-01-01,36.652,-104.552,568.0,343.0,1851.5037,2.1813126,158.53444,1524.8082,-0.7494865,-0.35080573
1105:MT:SNTL,1105,MT,SNTL,East Boulder Mine,MT,Sweet Grass,100700020701.0,6335.0,45.50381,-110.08019,-8.0,,EBMM8,2008-06-19 00:00:00.0,2100-01-01,45.508,-110.096,414.0,97.0,2108.1797,0.20983124,31.083694,-2763.1514,0.708206,-0.47659418
10133800:UT:USGS,10133800,UT,USGS,East Canyon Ck nr Jeremy Ranch,UT,Summit,160201020103.0,6240.0,40.75967,-111.56409,,,,2001-10-01 00:00:00.0,2100-01-01,40.756,-111.572,373.0,229.0,1963.525,0.57483673,98.61515,4568.5103,-0.14869133,-0.7797246
10134500:UT:USGS,10134500,UT,USGS,East Canyon Ck nr Morgan,UT,Morgan,160201020106.0,5460.0,40.92245,-111.60715,,,,1931-10-01 00:00:00.0,2100-01-01,40.936,-111.608,372.0,224.0,1751.9431,0.23363495,173.94057,2065.0576,-0.7825969,-0.105170414
10134000:UT:BOR,10134000,UT,BOR,East Canyon Reservoir,UT,Morgan,160201020106.0,5700.0,40.92065,-111.60089,,,,1937-09-01 00:00:00.0,2100-01-01,40.936,-111.608,372.0,224.0,1751.9431,0.23363495,173.94057,2065.0576,-0.7825969,-0.105170414
09398300:AZ:USGS,09398300,AZ,USGS,East Clear Ck bl Blue Ridge Reservoir,CO,Coconino,150200080303.0,6620.0,34.5553,-111.18403,,,,1936-09-01 00:00:00.0,2100-01-01,34.564,-111.176,384.0,401.0,2133.6587,1.9064178,317.38037,356.49643,0.63439333,0.59521013
11G34:ID:SNOW,11G34,ID,SNOW,East Creek,ID,Bannock,170402080209.0,7090.0,42.52585,-111.97263,,,ESCI1,1980-02-01 00:00:00.0,2100-01-01,42.52,-111.968,362.0,180.0,2244.9321,0.21770477,252.70522,-9866.929,-0.28896695,0.7622734
17D19:OR:SNOW,17D19,OR,SNOW,East Eagle,OR,Union,170601050106.0,4400.0,45.3333,-117.31666,,,,1991-01-01 00:00:00.0,2100-01-01,45.328,-117.332,213.0,102.0,1665.7238,0.2312622,63.942883,-6043.8706,0.4138925,-0.7319065
13D01:MT:SNOW,13D01,MT,SNOW,East Fork R.S.,MT,Ravalli,170102050403.0,5400.0,45.92242,-113.72588,,,EATM8,1937-03-01 00:00:00.0,2100-01-01,45.94,-113.732,313.0,85.0,1665.8574,0.30330658,320.6288,8759.876,0.6580923,0.5652888
12332500:MT:BOR,12332500,MT,BOR,East Fork Rock Creek Res,MT,Deer Lodge,170102020701.0,6056.0,46.13051,-113.3805,,,,1939-10-01 00:00:00.0,2100-01-01,46.12,-113.372,323.0,80.0,2088.7446,0.28569794,296.1101,979.74457,0.41458848,0.73168135
09219750:UT:USGS,09219750,UT,USGS,East Fork Smiths Fork bl Stateline Res,UT,Summit,140401070202.0,9080.0,40.98919,-110.38379,,,,1850-01-01 00:00:00.0,2100-01-01,40.972,-110.384,406.0,223.0,2928.886,0.52615356,9.91071,1103.8389,0.77788085,-0.17044334
2629:MT:COOP,2629,MT,COOP,East Glacier,MT,Glacier,100302010102.0,4810.0,48.45,-113.21666,,,EGLM8,1949-08-01 00:00:00.0,2100-01-01,48.46,-113.228,327.0,15.0,1460.1235,4.319504,57.499752,3023.6138,0.49304292,-0.7006436
CO0005:CO:USGS,CO0005,CO,USGS,East Mancos High Line Ditch,CO,Montezuma,140801070104.0,7834.0,37.3604,-108.2062,,,,1949-11-01 00:00:00.0,2100-01-01,37.372,-108.224,466.0,323.0,2475.0505,0.18860626,247.92169,1974.1979,-0.35953635,0.7473566
EPP:CA:SNOW,EPP,CA,SNOW,East Piute Pass,UN,Fresno,180400060202.0,10800.0,37.235,-118.687,,,,1930-04-01 00:00:00.0,2100-01-01,37.228,-118.7,175.0,327.0,3791.6357,0.22240448,60.349125,-9296.395,0.45940962,-0.71545357
09112500:CO:USGS,09112500,CO,USGS,East R at Almont,CO,Gunnison,140200010210.0,8006.0,38.66444,-106.8481,,,,1910-10-01 00:00:00.0,2100-01-01,38.668,-106.856,504.0,287.0,2644.962,0.6728821,303.52637,1361.3232,0.504623,0.69491446
460:WY:SNTL,460,WY,SNTL,East Rim Divide,ID,Sublette,170401030203.0,7930.0,43.13097,-110.2023,-8.0,55509.0,ERDW4,1984-10-01 00:00:00.0,2100-01-01,43.132,-110.204,411.0,163.0,2379.1567,0.8237915,182.98761,-901.71924,-0.78471816,0.052072734
09507580:AZ:USGS,09507580,AZ,USGS,East Verde R Div,CO,Gila,150602030202.0,5774.0,34.41778,-111.26306,,,,1965-10-21 00:00:00.0,2100-01-01,34.42,-111.248,382.0,405.0,1940.37,0.15176392,216.89555,120.871315,-0.67457706,0.5406828
461:UT:SNTL,461,UT,SNTL,East Willow Creek,UT,Grand,140600060205.0,8302.0,39.31213,-109.53179,-8.0,,EWCU1,1986-08-06 00:00:00.0,2100-01-01,39.316,-109.52,430.0,269.0,2470.3174,0.23686981,152.32878,-3768.834,-0.72481734,-0.43476188
2130:UT:SCAN,2130,UT,SCAN,Eastland,GC,San Juan,140802030109.0,6837.0,37.77853,-109.17193,-7.0,34112.0,ELDU1,2007-05-14 00:00:00.0,2100-01-01,37.768,-109.16,440.0,312.0,2069.7708,1.039566,177.05861,-1617.6266,-0.784739,-0.051269192
998:WA:SNTL,998,WA,SNTL,Easy Pass,OR,Whatcom,171100010101.0,5270.0,48.85933,-121.43895,-8.0,39573.0,EPSW1,2008-09-19 00:00:00.0,2100-01-01,48.856,-121.436,99.0,4.0,957.63965,0.66150665,72.91712,3740.85,0.28571734,-0.7628448
462:CA:SNTL,462,CA,SNTL,Ebbetts Pass,UT,Alpine,160502010104.0,8661.0,38.5497,-119.80468,-8.0,,EBTC1,1978-10-01 00:00:00.0,2100-01-01,38.56,-119.816,144.0,290.0,2660.0889,0.3403015,311.92218,-6224.91,0.58900857,0.63968414
936:CO:SNTL,936,CO,SNTL,Echo Lake,CO,Clear Creek,101900020801.0,10694.0,39.65539,-105.59358,-8.0,,ECLC2,1998-08-10 00:00:00.0,2100-01-01,39.64,-105.596,539.0,260.0,3351.5015,0.18548584,77.958824,-5217.742,0.2056649,-0.77427524
463:CA:SNTL,463,CA,SNTL,Echo Peak,UT,El Dorado,160501010303.0,7653.0,38.849,-120.0795,-8.0,,ECOC1,1980-10-01 00:00:00.0,2100-01-01,38.848,-120.068,137.0,282.0,2302.749,0.19873047,35.721584,1193.1418,0.6819331,-0.5284577
10131500:UT:BOR,10131500,UT,BOR,Echo Reservoir,UT,Summit,160201010702.0,5580.0,40.96373,-111.4324,,,,1931-09-01 00:00:00.0,2100-01-01,40.972,-111.428,377.0,223.0,1738.5833,1.5825882,188.42978,6445.701,-0.77996707,0.14556038
10131500:UT:USGS,10131500,UT,USGS,Echo Reservoir Inflow,UT,Summit,160201010702.0,5440.0,40.96772,-111.4377,,,,1941-01-01 00:00:00.0,2100-01-01,40.972,-111.428,377.0,223.0,1738.5833,1.5825882,188.42978,6445.701,-0.77996707,0.14556038
20L05:CA:SNOW,20L05,CA,SNOW,Echo Summit,UT,El Dorado,180201290301.0,7450.0,38.828,-120.037,,,ECHC1,1940-04-01 00:00:00.0,2100-01-01,38.812,-120.032,138.0,283.0,2165.3826,0.3945999,19.640657,32.006756,0.7554451,-0.32425642
