stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
09UTCLEV:UT:BOR,09UTCLEV,UT,BOR,Cleveland Lake,UT,Emery,140600090101.0,8812.0,39.57758,-111.23896,,,,1900-01-01 00:00:00.0,2100-01-01
1660:CO:COOP,1660,CO,COOP,Climax,UN,Lake,140100020301.0,11350.0,39.36666,-106.18333,,,CLXC2,1893-01-01 00:00:00.0,2100-01-01
402:WY:SNTL,402,WY,SNTL,Cloud Peak Reservoir,MT,Johnson,100902060301.0,9860.0,44.40343,-107.06057,-8.0,17224,CPKW4,1978-10-01 00:00:00.0,2100-01-01
403:MT:SNTL,403,MT,SNTL,Clover Meadow,MT,Madison,100200070803.0,8600.0,45.01788,-111.8456,-8.0,,CMDM8,1971-10-01 00:00:00.0,2100-01-01
CLM:CA:SNOW,CLM,CA,SNOW,Clover Meadow,UN,Madera,180400060502.0,7000.0,37.528,-119.275,,,,1939-04-01 00:00:00.0,2100-01-01
1682:OR:COOP,1682,OR,COOP,Cloverdale,OR,Tillamook,171002030210.0,10.0,45.2,-123.9,,,,1940-12-01 00:00:00.0,2100-01-01
10242000:UT:USGS,10242000,UT,USGS,Coal Ck nr Cedar City,UT,Iron,160300060309.0,6000.0,37.6722,-113.03467,,,,1915-06-01 00:00:00.0,2100-01-01
06016090:CO:BOR,06016090,CO,BOR,Cobb Lake,CO,Larimer,101900070905.0,5150.0,40.6517,-104.97214,,,,1950-05-01 00:00:00.0,2100-01-01
09118450:CO:USGS,09118450,CO,USGS,Cochetopa Ck bl Rock Ck nr Parlin,CO,Saguache,140200030508.0,8470.0,38.33555,-106.77226,,,,1889-11-01 00:00:00.0,2100-01-01
1713:CO:COOP,1713,CO,COOP,Cochetopa Creek,UN,Gunnison,140200030509.0,8000.0,38.43333,-106.76666,,,CCRC2,1909-06-01 00:00:00.0,2100-01-01
06L06:CO:SNOW,06L06,CO,SNOW,Cochetopa Pass,CO,Saguache,130100040203.0,10000.0,38.16667,-106.6,,,CHPC2,1949-02-01 00:00:00.0,2100-01-01
1059:CO:SNTL,1059,CO,SNTL,Cochetopa Pass,CO,Saguache,130100040203.0,10061.0,38.16273,-106.5988,-8.0,,CZSC2,2004-09-01 00:00:00.0,2100-01-01
08108040:NM:BOR,08108040,NM,BOR,Cochiti Lake,CO,Sandoval,130202010209.0,5350.0,35.61667,-106.31667,,,,1973-10-01 00:00:00.0,2100-01-01
2189:CA:SCAN,2189,CA,SCAN,Cochora Ranch,GC,San Luis Obispo,180600030102.0,2697.0,35.11807,-119.59608,-8.0,70965,CXXC1,2012-06-07 00:00:00.0,2100-01-01
1840:WY:COOP,1840,WY,COOP,Cody,MT,Park,100800140106.0,5050.0,44.51666,-109.06666,,,COPW4,1915-01-01 00:00:00.0,2100-01-01
1850:WY:COOP,1850,WY,COOP,Cody 12 SE,MT,Park,100800110102.0,5250.0,44.4,-108.9,,,OBAW4,1949-08-01 00:00:00.0,2100-01-01
1956:ID:COOP,1956,ID,COOP,Coeur D Alene 1 E,ID,Kootenai,170103030405.0,2160.0,47.68333,-116.75,,,,1895-09-01 00:00:00.0,2100-01-01
1875:MT:COOP,1875,MT,COOP,Cohagen,MT,Garfield,100401060402.0,2710.0,47.05,-106.61666,,,CHNM8,1950-01-01 00:00:00.0,2100-01-01
CBM:CA:SNOW,CBM,CA,SNOW,Colby Meadow,UN,Fresno,180400060201.0,9700.0,37.178,-118.72,,,,1944-04-01 00:00:00.0,2100-01-01
19A18:WA:SNOW,19A18,WA,SNOW,Cold Creek Strip,OR,Okanogan,170200071804.0,6020.0,48.9166,-119.7833,,,CREW1,1996-02-01 00:00:00.0,2100-01-01
14019151:OR:BOR,14019151,OR,BOR,Cold Springs,OR,Umatilla,170701031207.0,620.0,45.86003,-119.17225,,,,1927-01-01 00:00:00.0,2100-01-01
405:WY:SNTL,405,WY,SNTL,Cold Springs,MT,Fremont,100800010702.0,9630.0,43.27676,-109.44585,-8.0,,COSW4,1980-10-01 00:00:00.0,2100-01-01
406:OR:SNTL,406,OR,SNTL,Cold Springs Camp,OR,Klamath,180102030202.0,5940.0,42.53305,-122.17683,-8.0,,CSCO3,1979-10-01 00:00:00.0,2100-01-01
982:WY:SNTL,982,WY,SNTL,Cole Canyon,MT,Crook,101202030302.0,5910.0,44.48632,-104.41057,-8.0,,CLCW4,2000-06-01 00:00:00.0,2100-01-01
407:MT:SNTL,407,MT,SNTL,Cole Creek,MT,Carbon,100700060801.0,7850.0,45.19405,-109.34548,-8.0,,CLCM8,1960-10-01 00:00:00.0,2100-01-01
10D30:MT:SNOW,10D30,MT,SNOW,Colley Creek,MT,Park,100700020302.0,6300.0,45.26953,-110.45626,,,CCKM8,1961-04-01 00:00:00.0,2100-01-01
09379900:AZ:USGS,09379900,AZ,USGS,Colorado R at Glen Canyon Dam,CO,Coconino,140700061105.0,3100.0,36.92166,-111.48349,,,,1909-10-01 00:00:00.0,2100-01-01
09034250:CO:USGS,09034250,CO,USGS,Colorado R at Windy Gap nr Granby,CO,Grand,140100010501.0,7790.0,40.10833,-106.00361,,,,1850-01-01 00:00:00.0,2100-01-01
09019000:CO:USGS,09019000,CO,USGS,Colorado R bl Lake Granby,CO,Grand,140100010309.0,8050.0,40.14415,-105.86723,,,,1927-10-01 00:00:00.0,2100-01-01
09095500:CO:USGS,09095500,CO,USGS,Colorado R nr Cameo,CO,Mesa,140100051407.0,4814.0,39.23915,-108.26619,,,,1933-10-01 00:00:00.0,2100-01-01
09180500:UT:USGS,09180500,UT,USGS,Colorado R nr Cisco,CO,Grand,140300050302.0,4090.0,38.81054,-109.29345,,,,1912-10-01 00:00:00.0,2100-01-01
09070500:CO:USGS,09070500,CO,USGS,Colorado R nr Dotsero,CO,Eagle,140100011508.0,6130.0,39.64461,-107.07801,,,,1940-12-01 00:00:00.0,2100-01-01
09019500:CO:USGS,09019500,CO,USGS,Colorado R nr Granby,CO,Grand,140100010309.0,7960.0,40.12083,-105.9,,,,1900-01-01 00:00:00.0,2100-01-01
09058000:CO:USGS,09058000,CO,USGS,Colorado R nr Kremmling,CO,Grand,140100010901.0,7320.0,40.03667,-106.43944,,,,1900-01-01 00:00:00.0,2100-01-01
09380000:AZ:USGS,09380000,AZ,USGS,"Colorado River at Lees Ferry, AZ",CO,Coconino,140700061105.0,3106.0,36.86667,-111.58333,,,,1905-10-01 00:00:00.0,2100-01-01
1905:MT:COOP,1905,MT,COOP,Colstrip,MT,Rosebud,101000011001.0,3220.0,45.88333,-106.61666,,,COLM8,1927-04-01 00:00:00.0,2100-01-01
1204:NV:SNTL,1204,NV,SNTL,Columbia Basin,UT,Elko,170501050503.0,6483.0,41.67167,-116.07033,-8.0,,CMBN2,2011-12-23 00:00:00.0,2100-01-01
16H06:NV:SNOW,16H06,NV,SNOW,Columbia Basin - Aerial Marker,UT,Elko,170501050503.0,6483.0,41.67167,-116.07033,,,CMBN2,1964-02-01 00:00:00.0,2100-01-01
12436500:WA:USGS,12436500,WA,USGS,Columbia R at Grand Coulee-NWS,OR,Douglas,170200050203.0,900.0,47.96543,-118.9828,,,,1923-07-01 00:00:00.0,2100-01-01
14105700:OR:USGS,14105700,OR,USGS,Columbia R at The Dalles-NWS,OR,Wasco,170701050406.0,120.0,45.60828,-121.18992,,,,1878-06-01 00:00:00.0,2100-01-01
12462600:WA:USGS,12462600,WA,USGS,Columbia R bl Rock Island Dam-NWS,OR,Douglas,170200100401.0,500.0,47.33235,-120.08117,,,,1934-10-01 00:00:00.0,2100-01-01
408:CO:SNTL,408,CO,SNTL,Columbine,CO,Jackson,101800010102.0,9167.0,40.39591,-106.60437,-8.0,,COLC2,1978-10-01 00:00:00.0,2100-01-01
09061500:CO:USGS,09061500,CO,USGS,Columbine Ditch,CO,Lake,110200010202.0,11367.0,39.3736,-106.2272,,,,1947-10-01 00:00:00.0,2100-01-01
06J03:CO:SNOW,06J03,CO,SNOW,Columbine Lodge,CO,Jackson,101800010102.0,9160.0,40.4,-106.6,,,COLC2,1936-02-01 00:00:00.0,2100-01-01
409:CO:SNTL,409,CO,SNTL,Columbine Pass,CO,Montrose,140200050202.0,9171.0,38.41819,-108.38313,-8.0,,CPSC2,1985-10-01 00:00:00.0,2100-01-01
1938:MT:COOP,1938,MT,COOP,Columbus,MT,Stillwater,100700040401.0,3590.0,45.63333,-109.23333,,,COSM8,1930-10-01 00:00:00.0,2100-01-01
904:CO:SNTL,904,CO,SNTL,Columbus Basin,CO,La Plata,140801050101.0,10781.0,37.44146,-108.02468,-8.0,,CMBC2,1994-08-30 00:00:00.0,2100-01-01
12409000:WA:USGS,12409000,WA,USGS,Colville R at Kettle Falls,OR,Stevens,170200030406.0,1400.0,48.59435,-118.06249,,,,1922-10-01 00:00:00.0,2100-01-01
20G18:OR:SNOW,20G18,OR,SNOW,Colvin Creek AM,OR,Lake,171200070403.0,6520.0,42.45909,-120.19558,,,CVZO3,1966-02-01 00:00:00.0,2100-01-01
410:MT:SNTL,410,MT,SNTL,Combination,MT,Granite,170102020401.0,5600.0,46.46523,-113.39358,-8.0,,CMBM8,1965-10-01 00:00:00.0,2100-01-01
05K25:CO:SNOW,05K25,CO,SNOW,Como,CO,Park,101900010402.0,10370.0,39.35,-105.91667,,,TYCC2,1967-02-01 00:00:00.0,2100-01-01
08108030:NM:BOR,08108030,NM,BOR,Conchas Lake,CO,San Miguel,110800030704.0,4220.0,35.40238,-104.19058,,,,1952-09-01 00:00:00.0,2100-01-01
07223500:NM:USGS,07223500,NM,USGS,Conchas Reservoir Inflow,CO,San Miguel,110800060404.0,4022.0,35.40894,-104.16998,,,,1943-06-01 00:00:00.0,2100-01-01
12446453:WA:BOR,12446453,WA,BOR,Conconully Lake (Salmon Lake Dam),OR,Okanogan,170200062003.0,2325.0,48.5575,-119.7461,,,,1946-03-01 00:00:00.0,2100-01-01
12446480:WA:BOR,12446480,WA,BOR,Conconully Reservoir,OR,Okanogan,170200062003.0,2290.0,48.538,-119.7472,,,,1946-03-01 00:00:00.0,2100-01-01
1679:WA:COOP,1679,WA,COOP,Concrete Ppl Fish Stn,OR,Skagit,171100070104.0,190.0,48.55,-121.76666,,,CNCW1,1905-12-01 00:00:00.0,2100-01-01
1765:OR:COOP,1765,OR,COOP,Condon,OR,Gilliam,170702040806.0,2860.0,45.23333,-120.18333,,,CONO3,1904-08-01 00:00:00.0,2100-01-01
08245000:CO:USGS,08245000,CO,USGS,Conejos R bl Platoro Reservoir,CO,Conejos,130100050109.0,9867.0,37.35501,-106.5442,,,,1951-10-01 00:00:00.0,2100-01-01
08246500:CO:USGS,08246500,CO,USGS,Conejos R nr Mogote,CO,Conejos,130100050405.0,8274.0,37.0539,-106.18753,,,,1903-04-01 00:00:00.0,2100-01-01
1974:MT:COOP,1974,MT,COOP,Conrad,MT,Pondera,100302030904.0,3540.0,48.16666,-111.95,,,CRDM8,1911-01-01 00:00:00.0,2100-01-01
2117:MT:SCAN,2117,MT,SCAN,Conrad Ag Rc,GC,Pondera,100302030705.0,3706.0,48.30453,-111.92363,-7.0,34001,COAM8,2006-10-18 00:00:00.0,2100-01-01
1984:MT:COOP,1984,MT,COOP,Content 3 SSE,MT,Phillips,100500140307.0,2340.0,47.98333,-107.55,,,CNTM8,1950-01-01 00:00:00.0,2100-01-01
08008170:CO:BOR,08008170,CO,BOR,Continental Reservoir,CO,Hinsdale,130100010201.0,10260.0,37.88563,-107.20696,,,,1948-12-01 00:00:00.0,2100-01-01
2198:WA:SCAN,2198,WA,SCAN,Cook Farm Field D,GC,Whitman,170601080203.0,2727.0,46.78373,-117.08008,-8.0,70385,COOW1,2013-07-24 00:00:00.0,2100-01-01
411:ID:SNTL,411,ID,SNTL,Cool Creek,ID,Clearwater,170603070702.0,6280.0,46.76361,-115.29528,-8.0,,COLI1,1983-10-01 00:00:00.0,2100-01-01
06212000:MT:BOR,06212000,MT,BOR,Cooney Res,MT,Carbon,100700060806.0,4250.0,45.44952,-109.20196,,,,1937-05-01 00:00:00.0,2100-01-01
412:CO:SNTL,412,CO,SNTL,Copeland Lake,CO,Boulder,101900050202.0,8555.0,40.20733,-105.5695,-8.0,,COPC2,1979-10-01 00:00:00.0,2100-01-01
13E17:ID:SNOW,13E17,ID,SNOW,Copes Camp,ID,Lemhi,170602040604.0,7372.0,44.84777,-113.80287,,,COPI1,1961-03-01 00:00:00.0,2100-01-01
13F02:ID:SNOW,13F02,ID,SNOW,Copper Basin,ID,Custer,170402180102.0,7619.0,43.8153,-113.91717,,,COBI1,1936-04-01 00:00:00.0,2100-01-01
413:MT:SNTL,413,MT,SNTL,Copper Bottom,MT,Lewis and Clark,170102030103.0,5200.0,47.05678,-112.595,-8.0,,COPM8,1978-10-01 00:00:00.0,2100-01-01
414:MT:SNTL,414,MT,SNTL,Copper Camp,MT,Lewis and Clark,170102030103.0,6950.0,47.08158,-112.72955,-8.0,,CPCM8,1978-10-01 00:00:00.0,2100-01-01
12C09:MT:SNOW,12C09,MT,SNOW,Copper Mountain,MT,Jefferson,100200050201.0,7700.0,46.01715,-112.42412,,,CPMM8,1961-02-01 00:00:00.0,2100-01-01
415:CO:SNTL,415,CO,SNTL,Copper Mountain,CO,Summit,140100020302.0,10523.0,39.48917,-106.17154,-8.0,,CPMC2,1978-10-01 00:00:00.0,2100-01-01
CRA:CA:SNOW,CRA,CA,SNOW,Cora Lakes,UN,Madera,180400060403.0,8400.0,37.598,-119.267,,,,1939-04-01 00:00:00.0,2100-01-01
1209:NV:SNTL,1209,NV,SNTL,Corduroy Flat,UT,White Pine,160600121206.0,8640.0,38.99651,-115.42478,-8.0,,CORN2,2011-12-23 09:00:00.0,2100-01-01
15L02:NV:SNOW,15L02,NV,SNOW,Corduroy Flat Aerial,UT,White Pine,160600121206.0,8640.0,38.99651,-115.42457,,,CORN2,1983-02-01 00:00:00.0,2100-01-01
09S07:AZ:SNOW,09S07,AZ,SNOW,Coronado Trail,CO,Apache,150400040501.0,8350.0,33.8,-109.15,,,CNDA3,1938-02-01 00:00:00.0,2100-01-01
416:AZ:SNTL,416,AZ,SNTL,Coronado Trail,CO,Apache,150400040501.0,8418.0,33.80418,-109.15352,-8.0,,CNDA3,1978-10-01 00:00:00.0,2100-01-01
1236:UT:SNTL,1236,UT,SNTL,Corral,UT,Carbon,140600070903.0,8207.0,39.65795,-110.37906,-8.0,,CAOU1,2013-10-01 00:00:00.0,2100-01-01
417:NV:SNTL,417,NV,SNTL,Corral Canyon,UT,Elko,160401030401.0,8445.0,40.27551,-115.54017,-8.0,,COLN2,1978-10-01 00:00:00.0,2100-01-01
06J17:CO:SNOW,06J17,CO,SNOW,Corral Creek,CO,Grand,140100010601.0,9700.0,40.15,-106.15,,,,1995-02-01 00:00:00.0,2100-01-01
CRF:CA:SNOW,CRF,CA,SNOW,Corral Flat,UN,El Dorado,180400120401.0,7200.0,38.625,-120.218,,,,1938-04-01 00:00:00.0,2100-01-01
CRM:CA:SNOW,CRM,CA,SNOW,Corral Meadow,UN,Tuolumne,180400100302.0,6650.0,38.398,-120.04,,,,1986-02-01 00:00:00.0,2100-01-01
418:WA:SNTL,418,WA,SNTL,Corral Pass,OR,Pierce,171100140307.0,5800.0,47.01872,-121.46464,-8.0,,COPW1,1979-10-01 00:00:00.0,2100-01-01
1886:CO:COOP,1886,CO,COOP,Cortez,UN,Montezuma,140802020101.0,6210.0,37.36666,-108.55,,,CTZC2,1911-07-01 00:00:00.0,2100-01-01
1862:OR:COOP,1862,OR,COOP,Corvallis State Univ,OR,Benton,170900030609.0,230.0,44.63333,-123.2,,,CVOO3,1893-02-01 00:00:00.0,2100-01-01
08253900:NM:USGS,08253900,NM,USGS,Costilla Ck bl Costilla Dam,CO,Taos,130201010103.0,9300.0,36.87281,-105.28367,,,,1937-04-09 00:00:00.0,2100-01-01
08255500:NM:USGS,08255500,NM,USGS,Costilla Ck nr Costilla,CO,Taos,130201010106.0,7936.0,36.96686,-105.50711,,,,1936-03-07 00:00:00.0,2100-01-01
08108050:NM:BOR,08108050,NM,BOR,Costilla Reservoir,CO,Taos,130201010103.0,9380.0,36.87564,-105.27962,,,,1952-01-01 00:00:00.0,2100-01-01
11335000:CA:USGS,11335000,CA,USGS,Cosumnes R A Michigan Bar CA,UN,Sacramento,180400130605.0,168.09,38.50019,-121.04522,,,,1907-10-01 00:00:00.0,2100-01-01
1133500N:CA:USGS,1133500N,CA,USGS,Cosumnes R A Michigan Bar Ca (NWS),UN,Sacramento,180201630401.0,168.0,38.5,-121.3333,,,,1907-10-31 00:00:00.0,2100-01-01
14153000:OR:BOR,14153000,OR,BOR,Cottage Grove,OR,Lane,170900020304.0,791.0,43.71577,-123.0509,,,,1957-10-01 00:00:00.0,2100-01-01
1902:OR:COOP,1902,OR,COOP,Cottage Grove Dam,OR,Lane,170900020305.0,830.0,43.71666,-123.05,,,,1943-01-01 00:00:00.0,2100-01-01
14153500:OR:USGS,14153500,OR,USGS,Cottage Grove Lake Inflow,OR,Lane,170900020305.0,711.0,43.72068,-123.0498,,,,1939-01-01 00:00:00.0,2100-01-01
11340000:OR:BOR,11340000,OR,BOR,Cottonwood,OR,Lake,180200010207.0,4949.0,42.24292,-120.51066,,,,1931-12-01 00:00:00.0,2100-01-01
12C17:MT:SNOW,12C17,MT,SNOW,Cottonwood Creek,MT,Powell,170102010706.0,6400.0,46.3638,-112.56682,,,CTNM8,1974-04-01 00:00:00.0,2100-01-01
419:WY:SNTL,419,WY,SNTL,Cottonwood Creek,ID,Lincoln,170401050102.0,7670.0,42.6459,-110.81482,-8.0,,CLWW4,1980-10-01 00:00:00.0,2100-01-01
CWD:CA:MSNT,CWD,CA,MSNT,Cottonwood Lakes,GC,Inyo,180901030404.0,10150.0,36.483,-118.177,,,,1973-11-01 00:00:00.0,2100-01-01
CW1:CA:SNOW,CW1,CA,SNOW,Cottonwood Lakes 1,UN,Inyo,180901030404.0,10150.0,36.483,-118.177,,,,1926-04-01 00:00:00.0,2100-01-01
1281:CO:SNTLT,1281,CO,SNTLT,Cottonwood Pass,CO,Gunnison,140200010106.0,11681.0,38.83416,-106.42116,-8.0,,,2021-09-17 00:00:00.0,2100-01-01
CWP:CA:SNOW,CWP,CA,SNOW,Cottonwood Pass,UN,Tulare,180300010204.0,11050.0,36.45,-118.217,,,,1948-04-01 00:00:00.0,2100-01-01
1306:ID:SNTL,1306,ID,SNTL,Couch Summit,ID,Camas,170501130204.0,6800.0,43.51768,-114.8022,-8.0,,COSI1,2021-10-07 00:00:00.0,2100-01-01
14F18:ID:SNOW,14F18,ID,SNOW,Couch Summit #2,ID,Camas,170501130204.0,6785.0,43.51772,-114.80217,,,CSMI1,1961-01-01 00:00:00.0,2100-01-01
14159400:OR:BOR,14159400,OR,BOR,Cougar,OR,Lane,170900040307.0,1700.0,44.12763,-122.24282,,,,1963-10-01 00:00:00.0,2100-01-01
14159500:OR:USGS,14159500,OR,USGS,Cougar Lake Inflow,OR,Lane,170900040308.0,1236.0,44.13596,-122.24839,,,,1947-10-01 00:00:00.0,2100-01-01
420:WA:SNTL,420,WA,SNTL,Cougar Mountain,OR,King,171100130202.0,3200.0,47.27666,-121.67138,-8.0,,CUMW1,1979-10-01 00:00:00.0,2100-01-01
14D06:ID:SNOW,14D06,ID,SNOW,Cougar Point,ID,Lemhi,170602030401.0,6733.0,45.0855,-114.05675,,,COGI1,1986-03-01 00:00:00.0,2100-01-01
2187:ID:COOP,2187,ID,COOP,Council,ID,Adams,170501240205.0,2950.0,44.73333,-116.43333,,,CNCI1,1911-08-01 00:00:00.0,2100-01-01
422:OR:SNTL,422,OR,SNTL,County Line,OR,Umatilla,170601040202.0,4830.0,45.19107,-118.55015,-8.0,,COLO3,1979-10-01 00:00:00.0,2100-01-01
CUR:CA:SNOW,CUR,CA,SNOW,Courtright,UN,Fresno,180300100602.0,8350.0,37.072,-118.965,,,,1983-01-01 00:00:00.0,2100-01-01
14308990:OR:USGS,14308990,OR,USGS,Cow Ck ab Galesville Reservoir,OR,Douglas,171003020603.0,1900.0,42.82333,-123.12472,,,,1984-09-01 00:00:00.0,2100-01-01
14243000:WA:USGS,14243000,WA,USGS,Cowlitz R at Castle Rock,OR,Cowlitz,170800050904.0,25.0,46.27483,-122.91456,,,,1926-12-10 00:00:00.0,2100-01-01
14238000:WA:USGS,14238000,WA,USGS,Cowlitz R bl Mayfield,OR,Lewis,170800050301.0,227.0,46.51039,-122.61622,,,,1934-04-01 00:00:00.0,2100-01-01
1273:OR:SNTLT,1273,OR,SNTLT,Cox Flat AM,OR,Lake,180200010205.0,5710.0,42.36192,-120.60912,-8.0,,CXZO3,2015-07-22 13:00:00.0,2100-01-01
20G11:OR:SNOW,20G11,OR,SNOW,Cox Flat AM,OR,Lake,180200010205.0,5750.0,42.36667,-120.6,,,CXZO3,1958-02-01 00:00:00.0,2100-01-01
23B14:WA:SNOW,23B14,WA,SNOW,Cox Valley,OR,Clallam,171100200403.0,4500.0,47.9701,-123.48007,,,CXSW1,1959-04-01 00:00:00.0,2100-01-01
13B10:MT:SNOW,13B10,MT,SNOW,Coyote Hill,MT,Missoula,170102031101.0,4200.0,47.33178,-113.5821,,,COYM8,1947-02-01 00:00:00.0,2100-01-01
CYT:CA:SNOW,CYT,CA,SNOW,Coyote Lake,UN,Fresno,180400060901.0,8850.0,37.208,-119.073,,,,1946-04-01 00:00:00.0,2100-01-01
423:ID:SNTL,423,ID,SNTL,Cozy Cove,ID,Valley,170501200403.0,5400.0,44.28846,-115.65508,-8.0,,COZI1,1978-10-01 00:00:00.0,2100-01-01
2197:CO:SCAN,2197,CO,SCAN,CPER,GC,Weld,101900080301.0,5330.0,40.8228,-104.71068,-7.0,,CPEC2,2013-09-12 00:00:00.0,2100-01-01
424:ID:SNTL,424,ID,SNTL,Crab Creek,ID,Clark,170402140108.0,6900.0,44.437,-111.99384,-8.0,,CRBI1,1979-10-01 00:00:00.0,2100-01-01
CBT:CA:SNOW,CBT,CA,SNOW,Crabtree Meadow,UN,Tulare,180300010105.0,10700.0,36.564,-118.348,,,,1949-04-01 00:00:00.0,2100-01-01
09398300:AZ:BOR,09398300,AZ,BOR,Cragin Dam Reservoir,CO,Coconino,150200080311.0,6620.0,34.55528,-111.18333,,,,1964-12-20 00:00:00.0,2100-01-01
13264000:ID:BOR,13264000,ID,BOR,Crane Ck Res nr Midvale,ID,Washington,170501240907.0,4000.0,44.36571,-116.62044,,,,1927-10-01 00:00:00.0,2100-01-01
14053500:OR:BOR,14053500,OR,BOR,Crane Prairie,OR,Deschutes,170703010109.0,4450.0,43.75529,-121.78508,,,,1922-11-01 00:00:00.0,2100-01-01
14053500:OR:USGS,14053500,OR,USGS,Crane Prairie Reservoir Inflow,OR,Deschutes,170703010207.0,4420.0,43.75361,-121.7825,,,,1922-12-01 00:00:00.0,2100-01-01
1946:OR:COOP,1946,OR,COOP,Crater Lake Natl Park H,OR,Klamath,180102030101.0,6470.0,42.9,-122.13333,,,CRLO3,1919-10-01 00:00:00.0,2100-01-01
425:ID:SNTL,425,ID,SNTL,Crater Meadows,ID,Clearwater,170603070502.0,5960.0,46.56394,-115.28903,-8.0,,CRAI1,1983-10-01 00:00:00.0,2100-01-01
2260:ID:COOP,2260,ID,COOP,Craters Of The Moon NM,ID,Butte,170402180803.0,5900.0,43.46666,-113.56666,,,CRMI1,1958-12-01 00:00:00.0,2100-01-01
09009340:CO:BOR,09009340,CO,BOR,Crawford Reservoir,CO,Delta,140200021204.0,6560.0,38.68946,-107.59976,,,,1966-12-01 00:00:00.0,2100-01-01
1010:OR:SNTL,1010,OR,SNTL,Crazyman Flat,OR,Klamath,180102020101.0,6180.0,42.6381,-120.94917,-8.0,,CZFO3,2001-09-01 00:00:00.0,2100-01-01
14059500:OR:BOR,14059500,OR,BOR,Crescent Lake,OR,Klamath,170703020204.0,4825.0,43.50069,-121.97298,,,,1922-08-01 00:00:00.0,2100-01-01
14060000:OR:USGS,14060000,OR,USGS,Crescent Lake Inflow,OR,Klamath,170703020205.0,4820.0,43.5029,-121.97336,,,,1912-01-01 00:00:00.0,2100-01-01
07L01:CO:SNOW,07L01,CO,SNOW,Crested Butte,CO,Gunnison,140200010205.0,8920.0,38.88333,-107.0,,,BTTC2,1936-02-01 00:00:00.0,2100-01-01
1959:CO:COOP,1959,CO,COOP,Crested Butte,UN,Gunnison,140200010206.0,8860.0,38.86666,-106.96666,,,CBUC2,1909-01-01 00:00:00.0,2100-01-01
10D05:MT:SNOW,10D05,MT,SNOW,Crevice Mountain,MT,Park,100700010807.0,8400.0,45.03665,-110.60805,,,CREM8,1935-04-01 00:00:00.0,2100-01-01
14C11:ID:SNOW,14C11,ID,SNOW,Crooked Fork,ID,Idaho,170603030301.0,3610.0,46.51875,-114.69123,,,CRFI1,1961-01-01 00:00:00.0,2100-01-01
14079800:OR:USGS,14079800,OR,USGS,Crooked R nr Post,OR,Crook,170703040608.0,3260.0,44.17822,-120.58647,,,,1993-08-01 00:00:00.0,2100-01-01
426:CO:SNTL,426,CO,SNTL,Crosho,CO,Rio Blanco,140500010106.0,8973.0,40.16749,-107.05769,-8.0,,CRSC2,1985-10-01 00:00:00.0,2100-01-01
2107:NM:SCAN,2107,NM,SCAN,Crossroads,GC,Lea,120800010103.0,4055.0,33.53513,-103.242,-7.0,30945,CRDN5,2005-03-12 00:00:00.0,2100-01-01
1045:WY:SNTL,1045,WY,SNTL,Crow Creek,CO,Albany,101900090104.0,8335.0,41.22824,-105.38571,-8.0,,CRWW4,2003-08-01 00:00:00.0,2100-01-01
977:CA:SNTL,977,CA,SNTL,Crowder Flat,OR,Modoc,180102040103.0,5170.0,41.89318,-120.75202,-8.0,,CRWC1,1999-10-01 00:00:00.0,2100-01-01
09368000:CO:USGS,09368000,CO,USGS,Crystal Creek Ditch,CO,Montezuma,140801070102.0,9835.0,37.4751,-108.1702,,,,1949-11-01 00:00:00.0,2100-01-01
427:MT:SNTL,427,MT,SNTL,Crystal Lake,MT,Fergus,100401030204.0,6050.0,46.78942,-109.51205,-8.0,,CRYM8,1967-09-01 00:00:00.0,2100-01-01
09126000:CO:BOR,09126000,CO,BOR,Crystal Reservoir,CO,Montrose,140200021101.0,6750.0,38.51023,-107.62384,,,,1977-03-01 00:00:00.0,2100-01-01
428:CA:SNTL,428,CA,SNTL,Css Lab,UT,Nevada,180201250602.0,6894.0,39.32565,-120.36807,-8.0,,CSSC1,1980-10-01 00:00:00.0,2100-01-01
05M12:CO:SNOW,05M12,CO,SNOW,Cucharas Creek,CO,Huerfano,110200060406.0,9700.0,37.33333,-105.08333,,,CUCC2,1974-04-01 00:00:00.0,2100-01-01
07114000:CO:USGS,07114000,CO,USGS,Cucharas R nr La Veta,CO,Huerfano,110200060406.0,7781.0,37.42001,-105.05278,,,,1934-10-01 00:00:00.0,2100-01-01
2122:MT:COOP,2122,MT,COOP,Culbertson,MT,Roosevelt,100600050502.0,1920.0,48.15,-104.5,,,CULM8,1900-12-01 00:00:00.0,2100-01-01
430:CO:SNTL,430,CO,SNTL,Culebra #2,CO,Costilla,130100020902.0,10562.0,37.20939,-105.19988,-8.0,,CULC2,1978-10-01 00:00:00.0,2100-01-01
08250000:CO:USGS,08250000,CO,USGS,Culebra Ck at San Luis,CO,Costilla,130100020906.0,8000.0,37.18389,-105.42583,,,,1927-04-01 00:00:00.0,2100-01-01
431:CO:SNTL,431,CO,SNTL,Cumbres Trestle,CO,Conejos,130201020203.0,10035.0,37.01877,-106.45275,-8.0,,CUMC2,1979-10-01 00:00:00.0,2100-01-01
